source,day_label,lect_num,type,reference,csv_incipit,derived_incipit,db_first_verse,rendered_first_line,problems
standard,Ordinary Time/31/Friday/I,489,first_reading,Rom 15:14-21,"I myself feel confident about you, my brothers and sisters,",Brethren:,"I myself am satisfied about you, my brethren, that you yourselves are full of goodness, filled with all knowledge, and able to instruct one another.","14. I myself feel confident about you, my brothers and sisters,",verse_number_in_rendered
standard,Ordinary Time/31/Saturday/I,490,first_reading,"Rom 16:3-9, 16, 22-27","Greet Prisca and Aquila, who work with me in Christ Jesus,",Brethren:,"Greet Prisca and Aquila, my fellow workers in Christ Jesus,","3. Greet Prisca and Aquila, who work with me in Christ Jesus,",verse_number_in_rendered
standard,Ordinary Time/31/Saturday/II,490,first_reading,Phil 4:10-19,I rejoice in the Lord greatly,Brethren:,"I rejoice in the Lord greatly that now at length you have revived your concern for me; you were indeed concerned for me, but you had no opportunity.",10. I rejoice in the Lord greatly,verse_number_in_rendered
standard,Ordinary Time/32/Sunday/B,,first_reading,1 Kgs 17:10-16,,"In those days,","So he arose and went to Zarephath; and when he came to the gate of the city, behold, a widow was there gathering sticks; and he called to her and said, ""Bring me a little water in a vessel, that I may drink.""","In those days: He arose and went to Zarephath; and when he came to the gate of the city, behold, a widow was there gathering sticks; and he called to her and said, ""Bring me a little water in a vessel, that I may drink.""",pronoun_after_incipit:he
standard,Ordinary Time/32/Sunday/C,,first_reading,"2 Macc 7:1-2, 9-14",,"In those days,","It happened also that seven brothers and their mother were arrested and were being compelled by the king, under torture with whips and cords, to partake of unlawful swine's flesh.","In those days: It happened also that seven brothers and their mother were arrested and were being compelled by the king, under torture with whips and cords, to partake of unlawful swine's flesh.",pronoun_after_incipit:it
standard,Ordinary Time/32/Monday/I,497,gospel,John 8:12,AS Jesus passed by he saw a man blind from birth.,"At that time,","Again Jesus spoke to them, saying, ""I am the light of the world; he who follows me will not walk in darkness, but will have the light of life.""",12. AS Jesus passed by he saw a man blind from birth.,verse_number_in_rendered
standard,Ordinary Time/32/Tuesday/I,492,first_reading,Wis 2:23 – 3.9,"God created us for incorruption,",Wisdom has been given to us:,"for God created man for incorruption,",Reading text unavailable for Wis 2:23 – 3.9.,text_unavailable
standard,Ordinary Time/32/Wednesday/I,493,gospel,Luke 17:11-19,"On the way to Jerusalem,","At that time,",On the way to Jerusalem he was passing along between Samaria and Galilee.,"11. On the way to Jerusalem,",verse_number_in_rendered
standard,Ordinary Time/32/Wednesday/II,493,gospel,Luke 17:11-19,"On the way to Jerusalem,","At that time,",On the way to Jerusalem he was passing along between Samaria and Galilee.,"11. On the way to Jerusalem,",verse_number_in_rendered
standard,Ordinary Time/32/Thursday/I,494,first_reading,Wis 7:22 – 8.1,"Wisdom, the fashioner of all things, taught me.",Wisdom has been given to us:,"For in her there is a spirit that is intelligent,",Reading text unavailable for Wis 7:22 – 8.1.,text_unavailable
standard,Ordinary Time/32/Thursday/I,494,gospel,Luke 17:20-25,"Once Jesus was asked by the Pharisees when the kingdom of God was coming,","At that time,","Being asked by the Pharisees when the kingdom of God was coming, he answered them, ""The kingdom of God is not coming with signs to be observed;","20. Once Jesus was asked by the Pharisees when the kingdom of God was coming,",verse_number_in_rendered
standard,Ordinary Time/32/Thursday/II,494,first_reading,Philemon 7-20,"I have indeed received much joy and encouragement from your love,",,[PARSE_ERROR],Reading text unavailable for Philemon 7-20.,text_unavailable
standard,Ordinary Time/32/Thursday/II,494,gospel,Luke 17:20-25,"Once Jesus was asked by the Pharisees when the kingdom of God was coming,","At that time,","Being asked by the Pharisees when the kingdom of God was coming, he answered them, ""The kingdom of God is not coming with signs to be observed;","20. Once Jesus was asked by the Pharisees when the kingdom of God was coming,",verse_number_in_rendered
standard,Ordinary Time/32/Friday/II,495,first_reading,2 John 4-9,"From the elder to the elect lady and her children, whom I love in the truth. I was overjoyed to find some of your children walking in the truth,",The elder to the chosen lady:,[PARSE_ERROR],Reading text unavailable for 2 John 4-9.,text_unavailable
standard,Ordinary Time/32/Saturday/I,496,first_reading,Wis 18:14-16; 19.6-9,"While gentle silence enveloped all things,",Wisdom has been given to us:,"For while gentle silence enveloped all things,","14. While gentle silence enveloped all things,",raw_verse_conjunction:while; verse_number_in_rendered
standard,Ordinary Time/32/Saturday/II,496,first_reading,3 John 5-8,"From the elder to the beloved Gaius, whom I love in the truth. Beloved,",The elder to Gaius:,[PARSE_ERROR],Reading text unavailable for 3 John 5-8.,text_unavailable
standard,Ordinary Time/33/Sunday/B,,first_reading,Dan 12:1-3,,Thus says the LORD:,"And he shall pitch his palatial tents between the sea and the glorious holy mountain; yet he shall come to his end, with none to help him. ""At that time shall arise Michael, the great prince who has charge of your people. And there shall be a time of trouble, such as never has been since there was a nation till that time; but at that time your people shall be delivered, every one whose name shall be found written in the book.","Thus says the LORD: He shall pitch his palatial tents between the sea and the glorious holy mountain; yet he shall come to his end, with none to help him. ""At that time shall arise Michael, the great prince who has charge of your people. And there shall be a time of trouble, such as never has been since there was a nation till that time; but at that time your people shall be delivered, every one whose name shall be found written in the book.",pronoun_after_incipit:he
standard,Ordinary Time/33/Sunday/C,,first_reading,Mal 3:19-20a,,Thus says the LORD:,[VERSE_NOT_FOUND],Reading text unavailable for Mal 3:19-20a.,text_unavailable
standard,Ordinary Time/33/Monday/II,497,gospel,Luke 18:35-43,"As Jesus approached Jericho,","At that time,","As he drew near to Jericho, a blind man was sitting by the roadside begging","35. As Jesus approached Jericho,",verse_number_in_rendered
standard,Ordinary Time/33/Tuesday/I,498,first_reading,2 Maccabees 6:18-31,"Eleazar, one of the scribes in high position,",,"Eleazar, one of the scribes in high position, a man now advanced in age and of noble presence, was being forced to open his mouth to eat swine's flesh.","18. Eleazar, one of the scribes in high position,",verse_number_in_rendered
standard,Ordinary Time/33/Wednesday/I,499,gospel,Luke 19:11-28,"As the crowd was listening, Jesus went on to tell a parable,","At that time,","As they heard these things, he proceeded to tell a parable, because he was near to Jerusalem, and because they supposed that the kingdom of God was to appear immediately.","11. As the crowd was listening, Jesus went on to tell a parable,",verse_number_in_rendered
standard,Ordinary Time/33/Wednesday/II,499,gospel,Luke 19:11-28,"As the crowd was listening, Jesus went on to tell a parable,","At that time,","As they heard these things, he proceeded to tell a parable, because he was near to Jerusalem, and because they supposed that the kingdom of God was to appear immediately.","11. As the crowd was listening, Jesus went on to tell a parable,",verse_number_in_rendered
standard,Ordinary Time/33/Thursday/I,500,first_reading,1 Maccabees 2:15-29,The king’s officers who were enforcing the apostasy,,Then the king's officers who were enforcing the apostasy came to the city of Modein to make them offer sacrifice.,15. The king’s officers who were enforcing the apostasy,verse_number_in_rendered
standard,Ordinary Time/33/Thursday/I,500,gospel,Luke 19:41-44,"As Jesus came near Jerusalem and saw the city,","At that time,","And when he drew near and saw the city he wept over it,","41. As Jesus came near Jerusalem and saw the city,",verse_number_in_rendered
standard,Ordinary Time/33/Thursday/II,500,gospel,Luke 19:41-44,"As Jesus came near Jerusalem and saw the city,","At that time,","And when he drew near and saw the city he wept over it,","41. As Jesus came near Jerusalem and saw the city,",verse_number_in_rendered
standard,Ordinary Time/33/Friday/II,501,first_reading,Revelation 10:8-11,"Judas, who was called Maccabeus,",,"Then the voice which I had heard from heaven spoke to me again, saying, ""Go, take the scroll which is open in the hand of the angel who is standing on the sea and on the land.""","8. Judas, who was called Maccabeus,",verse_number_in_rendered
standard,Ordinary Time/33/Friday/II,501,gospel,Luke 19:45-48,Jesus entered the temple,"At that time,","And he entered the temple and began to drive out those who sold,",45. Jesus entered the temple,verse_number_in_rendered
standard,Ordinary Time/33/Saturday/II,502,first_reading,Revelation 11:4-12,King Antiochus was going through the upper provinces,,These are the two olive trees and the two lampstands which stand before the Lord of the earth.,4. King Antiochus was going through the upper provinces,verse_number_in_rendered
standard,Ordinary Time/34/Sunday/A,,first_reading,"Ezek 34:11-12, 15-17",,Thus says the LORD:,"""For thus says the Lord GOD: Behold, I, I myself will search for my sheep, and will seek them out.","11. ""For thus says the Lord GOD: Behold, I, I myself will search for my sheep, and will seek them out.",verse_number_in_rendered
standard,Ordinary Time/34/Tuesday/II,504,first_reading,Revelation 14:14-19,"King Nebuchadnezzar summoned the sages of Babylon and said,",,"Then I looked, and lo, a white cloud, and seated on the cloud one like a son of man, with a golden crown on his head, and a sharp sickle in his hand.","14. King Nebuchadnezzar summoned the sages of Babylon and said,",verse_number_in_rendered
standard,Ordinary Time/34/Tuesday/II,504,gospel,Luke 21:5-11,"When some were speaking about the temple,","At that time,","And as some spoke of the temple, how it was adorned with noble stones and offerings, he said,","5. When some were speaking about the temple,",verse_number_in_rendered
standard,Ordinary Time/34/Saturday/II,508,first_reading,Dan 7:15-27,"As for me, Daniel, my spirit was troubled within me,",Thus says the LORD:,"""As for me, Daniel, my spirit within me was anxious and the visions of my head alarmed me.","15. As for me, Daniel, my spirit was troubled within me,",verse_number_in_rendered
standard,Lent/After Ash Wed/Ash Wednesday/I/II,219,first_reading,Joel 2:12-18,,Thus says the LORD:,"""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;","12. ""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;",verse_number_in_rendered
standard,Lent/After Ash Wed/Ash Wednesday/I/II,219,first_reading,Joel 2:12-18,,Thus says the LORD:,"""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;","12. ""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;",verse_number_in_rendered
standard,Lent/After Ash Wed/Ash Wednesday/I/II,219,first_reading,Joel 2:12-18,,Thus says the LORD:,"""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;","12. ""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;",verse_number_in_rendered
standard,Lent/1/Sunday/B,,gospel,Matt Matt 4:4b,,,[BOOK_NOT_FOUND: Matt Matt],Reading text unavailable for Matt Matt 4:4b.,text_unavailable
standard,Lent/1/Sunday/C,,first_reading,Deut 26:4-10,"MOSES spoke to the people, saying: ""The priest shall receive the basket from you",Moses said to the people:,"Then the priest shall take the basket from your hand, and set it down before the altar of the LORD your God.","4. MOSES spoke to the people, saying: ""The priest shall receive the basket from you",verse_number_in_rendered
standard,Lent/1/Wednesday/I/II,226,first_reading,Jonah 3:1-10,,The word of the LORD came to Jonah:,"Then the word of the LORD came to Jonah the second time, saying,","1. Then the word of the LORD came to Jonah the second time, saying,",raw_verse_conjunction:then
standard,Lent/1/Friday/I/II,228,gospel,Matt 5:20-16,"Jesus said to his disciples: 20. “I tell you,",Jesus said to his disciples:,"For I tell you, unless your righteousness exceeds that of the scribes and Pharisees, you will never enter the kingdom of heaven.",Reading text unavailable for Matt 5:20-16.,text_unavailable
standard,Lent/1/Ash Wednesday/I/II,219,first_reading,Joel 2:12-18,,Thus says the LORD:,"""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;","12. ""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;",verse_number_in_rendered
standard,Lent/2/Sunday/C,,first_reading,"Gen 15:5-12, 17-18",,"In the beginning,","And he brought him outside and said, ""Look toward heaven, and number the stars, if you are able to number them."" Then he said to him, ""So shall your descendants be.""","In the beginning: He brought him outside and said, ""Look toward heaven, and number the stars, if you are able to number them."" Then he said to him, ""So shall your descendants be.""",pronoun_after_incipit:he
standard,Lent/3/Sunday/A,,gospel,John 4:5-42,,"At that time,","So he came to a city of Samaria, called Sychar, near the field that Jacob gave to his son Joseph.","At that time: He came to a city of Samaria, called Sychar, near the field that Jacob gave to his son Joseph.",pronoun_after_incipit:he
standard,Lent/3/Sunday/C,,gospel,Matt 4:17,,"At that time,","From that time Jesus began to preach, saying, ""Repent, for the kingdom of heaven is at hand.""","17. From that time Jesus began to preach, saying, ""Repent, for the kingdom of heaven is at hand.""",verse_number_in_rendered
standard,Lent/3/Thursday/I/II,240,first_reading,Jer 7:23-28,"Thus says the LORD: 24. Yet they did not obey or incline their ear,",Thus says the LORD:,"But this command I gave them, 'Obey my voice, and I will be your God,  and you shall be my people; and walk in all the way that I command you,  that it may be well with you.'","Thus says the LORD: Yet they did not obey or incline their ear,",conjunction_after_incipit:yet
standard,Lent/4/Wednesday/I/II,246,first_reading,Isa 49:8-15,,Thus says the LORD:,"Thus says the LORD: ""In a time of favor I have answered you, in a day of salvation I have helped you; I have kept you and given you as a covenant to the people, to establish the land, to apportion the desolate heritages;","8. Thus says the LORD: ""In a time of favor I have answered you, in a day of salvation I have helped you; I have kept you and given you as a covenant to the people, to establish the land, to apportion the desolate heritages;",raw_verse_conjunction:thus; verse_number_in_rendered
standard,Lent/5/Sunday/A,,first_reading,Ez 37:12-14,,,"Therefore prophesy, and say to them, Thus says the Lord GOD: Behold, I will open your graves, and raise you from your graves, O my people; and I will bring you home into the land of Israel.","12. Therefore prophesy, and say to them, Thus says the Lord GOD: Behold, I will open your graves, and raise you from your graves, O my people; and I will bring you home into the land of Israel.",raw_verse_conjunction:therefore; verse_number_in_rendered; no_incipit_problematic_verse:therefore
standard,Lent/5/Sunday/B,,first_reading,Jer 31:31-34,,Thus says the LORD:,"""Behold, the days are coming, says the LORD, when I will make a new  covenant with the house of Israel and the house of Judah,","31.     ""Behold, the days are coming, says the LORD, when I will make a new  covenant with the house of Israel and the house of Judah,",verse_number_in_rendered
standard,Lent/5/Sunday/C,,first_reading,Isa 43:16-21,,Thus says the LORD:,"Thus says the LORD, who makes a way in the sea, a path in the mighty waters,","16. Thus says the LORD, who makes a way in the sea, a path in the mighty waters,",raw_verse_conjunction:thus; verse_number_in_rendered
standard,Lent/5/Saturday/I/II,249,first_reading,"2 Kings 4:18-21, 32-33, 34d, 35c-37",Jeremiah cried out in anguish:,,"When the child had grown, he went out one day to his father among the reapers.",18. Jeremiah cried out in anguish:,verse_number_in_rendered
standard,Holy Week//Palm Sunday/A/B/C,,gospel,Mark 14:1-15:47,,"At that time,","It was now two days before the Passover and the feast of Unleavened Bread. And the chief priests and the scribes were seeking how to arrest him by stealth, and kill him;","At that time: It was now two days before the Passover and the feast of Unleavened Bread. And the chief priests and the scribes were seeking how to arrest him by stealth, and kill him;",pronoun_after_incipit:it
standard,Easter/Vigil/Easter Vigil - Psalm 7/A/B/C,,first_reading,"Ezekiel 36:16-17a, 18-28",,,The word of the LORD came to me:,16. The word of the LORD came to me:,verse_number_in_rendered
standard,Easter/2/Sunday/A,,first_reading,Acts 2:42-47,,"In those days,","And they devoted themselves to the apostles' teaching and fellowship, to the breaking of bread and the prayers.","In those days: They devoted themselves to the apostles' teaching and fellowship, to the breaking of bread and the prayers.",pronoun_after_incipit:they
standard,Easter/3/Sunday/A,,gospel,Luke 24:13-35,,"At that time,","That very day two of them were going to a village named Emmaus, about seven miles  from Jerusalem,","13. That very day two of them were going to a village named Emmaus, about seven miles  from Jerusalem,",raw_verse_pronoun:that; verse_number_in_rendered
standard,Easter/3/Sunday/B,,gospel,Luke 24:35-48,,"At that time,","Then they told what had happened on the road, and how he was known to them in the breaking of the bread.","At that time: They told what had happened on the road, and how he was known to them in the breaking of the bread.",pronoun_after_incipit:they
standard,Easter/3/Tuesday/I/II,274,first_reading,Acts 7:51 - 8.1a,"In those days: 51. “You stiff-necked people, uncircumcised in heart and ears,","In those days,","""You stiff-necked people, uncircumcised in heart and ears, you always resist the Holy Spirit. As your fathers did, so do you.",Reading text unavailable for Acts 7:51 - 8.1a.,text_unavailable
standard,Easter/4/Sunday/C,,first_reading,"Acts 13:14, 43-52",,"In those days,",but they passed on from Perga and came to Antioch of Pisidia. And on the sabbath day they went into the synagogue and sat down.,In those days: They passed on from Perga and came to Antioch of Pisidia. And on the sabbath day they went into the synagogue and sat down.,pronoun_after_incipit:they
standard,Easter/4/Tuesday/I/II,280,gospel,John 10:22-30,,"At that time,",It was the feast of the Dedication at Jerusalem;,At that time: It was the feast of the Dedication at Jerusalem;,pronoun_after_incipit:it
standard,Easter/4/Wednesday/I/II,281,first_reading,Acts 12:24 - 13.5a,In those days: 24. The word of God continued to advance and gain adherents.,"In those days,",But the word of God grew and multiplied.,Reading text unavailable for Acts 12:24 - 13.5a.,text_unavailable
standard,Easter/6/Monday/I/II,291,gospel,John 15:26 - 16.4a,"At that time: 26. “When the Advocate comes, whom I will send to you from the Father,","At that time,","But when the Counselor comes, whom I shall send to you from the Father, even the Spirit of truth, who proceeds from the Father, he will bear witness to me;",Reading text unavailable for John 15:26 - 16.4a.,text_unavailable
standard,Easter/7/Sunday/A,,first_reading,Acts 1:12-14,,"In those days,","Then they returned to Jerusalem from the mount called Olivet, which is near Jerusalem, a sabbath day's journey away;","In those days: They returned to Jerusalem from the mount called Olivet, which is near Jerusalem, a sabbath day's journey away;",pronoun_after_incipit:they
standard,Easter/7/Sunday/B,,first_reading,"Acts 1:15-17, 20a, 20c-26",,"In those days,","In those days Peter stood up among the brethren (the company of persons was in all about a hundred and twenty), and said,","15. In those days Peter stood up among the brethren (the company of persons was in all about a hundred and twenty), and said,",verse_number_in_rendered
standard,Easter/7/Sunday/B,,gospel,John 17:11b-19,,"At that time,","And now I am no more in the world, but they are in the world, and I am coming to thee. Holy Father, keep them in thy name, which thou hast given me, that they may be one, even as we are one.",At that time: They are in the world,pronoun_after_incipit:they
standard,Easter/7/Sunday/C,,first_reading,Acts 7:55-60,,"In those days,","But he, full of the Holy Spirit, gazed into heaven and saw the glory of God, and Jesus standing at the right hand of God;","In those days: He, full of the Holy Spirit, gazed into heaven and saw the glory of God, and Jesus standing at the right hand of God;",pronoun_after_incipit:he
memorial,The Exaltation of the Holy Cross,,gospel,Phil 2:6-11,,Brethren:,"who, though he was in the form of God, did not count equality with God a thing to be grasped,","6. who, though he was in the form of God, did not count equality with God a thing to be grasped,",raw_verse_pronoun:who; raw_verse_lowercase; verse_number_in_rendered
