row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
345,Ordinary Time,7,Tuesday,II,,342,gospel,Mark 9.30-37,They went on from there and passed through Galilee. And he would not have any one know it;,Jesus and the disciples passed through Galilee.,starts_with_pronoun:they
346,Ordinary Time,7,Wednesday,I,,343,first_reading,Sir 4.11-19,Wisdom exalts her sons and gives help to those who seek her.,Wisdom teaches her children,
346,Ordinary Time,7,Wednesday,I,,343,gospel,Mark 9.38-40,"John said to him, ""Teacher, we saw a man casting out demons in your name,  and we forbade him, because he was not following us.""","John, one of the disciples, said to Jesus",
347,Ordinary Time,7,Wednesday,I,,343,first_reading,Sir 4.11-19,Wisdom exalts her sons and gives help to those who seek her.,Wisdom teaches her children,
347,Ordinary Time,7,Wednesday,I,,343,gospel,Mark 9.38-40,"John said to him, ""Teacher, we saw a man casting out demons in your name,  and we forbade him, because he was not following us.""","John, one of the disciples, said to Jesus",
350,Ordinary Time,7,Wednesday,II,,343,first_reading,James 4.13-17,[NO_CHAPTER: Jas 4],"Come now, you who say",extraction_failed
350,Ordinary Time,7,Wednesday,II,,343,gospel,Mark 9.38-40,"John said to him, ""Teacher, we saw a man casting out demons in your name,  and we forbade him, because he was not following us.""","John, one of the disciples, said to Jesus",
351,Ordinary Time,7,Wednesday,II,,343,first_reading,James 4.13-17,[NO_CHAPTER: Jas 4],"Come now, you who say",extraction_failed
351,Ordinary Time,7,Wednesday,II,,343,gospel,Mark 9.38-40,"John said to him, ""Teacher, we saw a man casting out demons in your name,  and we forbade him, because he was not following us.""","John, one of the disciples, said to Jesus",
352,Ordinary Time,7,Thursday,I,,344,first_reading,Sir 5.1-8,"Do not set your heart on your wealth, nor say, ""I have enough.""",Do not rely on your wealth,
352,Ordinary Time,7,Thursday,I,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
353,Ordinary Time,7,Thursday,I,,344,first_reading,Sir 5.1-8,"Do not set your heart on your wealth, nor say, ""I have enough.""",Do not rely on your wealth,
353,Ordinary Time,7,Thursday,I,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
355,Ordinary Time,7,Thursday,II,,344,first_reading,James 5.1-6,[NO_CHAPTER: Jas 5],"Come now, you rich people",extraction_failed
355,Ordinary Time,7,Thursday,II,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
356,Ordinary Time,7,Thursday,II,,344,first_reading,James 5.1-6,[NO_CHAPTER: Jas 5],"Come now, you rich people",extraction_failed
356,Ordinary Time,7,Thursday,II,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
357,Ordinary Time,7,Friday,I,,345,first_reading,Sir 6.5-17,"A pleasant voice multiplies friends,",My child pleasant speech multiplies friends,
357,Ordinary Time,7,Friday,I,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
358,Ordinary Time,7,Friday,I,,345,first_reading,Sir 6.5-17,"A pleasant voice multiplies friends,",My child pleasant speech multiplies friends,
358,Ordinary Time,7,Friday,I,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
361,Ordinary Time,7,Friday,II,,345,first_reading,James 5.9-12,[NO_CHAPTER: Jas 5],"Beloved do not grumble against one another, so that you may not be judged",extraction_failed
361,Ordinary Time,7,Friday,II,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
362,Ordinary Time,7,Friday,II,,345,first_reading,James 5.9-12,[NO_CHAPTER: Jas 5],"Beloved do not grumble against one another, so that you may not be judged",extraction_failed
362,Ordinary Time,7,Friday,II,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
369,Ordinary Time,8,Sunday,,A,,first_reading,Isa 49:14-15,"But Zion said, ""The LORD has forsaken me, my Lord has forgotten me.""","ZION said, ""The Lord has forsaken me",starts_with_conjunction:but
369,Ordinary Time,8,Sunday,,A,,gospel,Matt 6:24-34,"""No one can serve two masters; for either he will hate the one and love the other, or he will be devoted to the one and despise the other. You cannot serve God and mammon.","JESUS said to his disciples ""No one can serve two masters",
370,Ordinary Time,8,Sunday,,B,,first_reading,"Hos 2:16b, 17b, 21-22","""And in that day, says the LORD, you will call me, 'My husband,' and no longer will you call me, 'My Baal.'",THUS says the Lord I will lead her into the desert,
370,Ordinary Time,8,Sunday,,B,,gospel,Mark 2:18-22,"Now John's disciples and the Pharisees were fasting; and people came and said to him, ""Why do John's disciples and the disciples of the Pharisees fast, but your disciples do not fast?""",THE disciples of John and of the Pharisees were accustomed to fast.,starts_with_conjunction:now
371,Ordinary Time,8,Sunday,,C,,first_reading,Sir 27:4-7,"When a sieve is shaken, the refuse remains; so a man's filth remains in his thoughts.","WHEN a sieve is shaken, the husks appear",starts_with_conjunction:when
371,Ordinary Time,8,Sunday,,C,,gospel,Luke 6:39-45,"He also told them a parable: ""Can a blind man lead a blind man? Will they not both fall into a pit?",JESUS told his disciples a parable,starts_with_pronoun:he
372,Ordinary Time,8,Monday,I,,347,first_reading,"Sir 17.24-27, 29","Yet to those who repent he grants a return, and he encourages those whose endurance is failing.",To those who repent God grants a return,starts_with_conjunction:yet
372,Ordinary Time,8,Monday,I,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
373,Ordinary Time,8,Monday,I,,347,first_reading,"Sir 17.24-27, 29","Yet to those who repent he grants a return, and he encourages those whose endurance is failing.",To those who repent God grants a return,starts_with_conjunction:yet
373,Ordinary Time,8,Monday,I,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
377,Ordinary Time,8,Monday,II,,347,first_reading,1 Peter 1.3-9,"Blessed be the God and Father of our Lord Jesus Christ! By his great mercy we have been born anew to a living hope through the resurrection of Jesus Christ from the dead,",Blessed be the God and Father of our Lord Jesus Christ!,
377,Ordinary Time,8,Monday,II,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
378,Ordinary Time,8,Monday,II,,347,first_reading,1 Peter 1.3-9,"Blessed be the God and Father of our Lord Jesus Christ! By his great mercy we have been born anew to a living hope through the resurrection of Jesus Christ from the dead,",Blessed be the God and Father of our Lord Jesus Christ!,
378,Ordinary Time,8,Monday,II,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
379,Ordinary Time,8,Tuesday,I,,348,first_reading,Sir 35.1-15,He who keeps the law makes many offerings; he who heeds the commandments sacrifices a peace offering.,The one who keeps the law makes many offerings,starts_with_pronoun:he
379,Ordinary Time,8,Tuesday,I,,348,gospel,Mark 10.28-31,"Peter began to say to him, ""Lo, we have left everything and followed you.""",Peter began to say to Jesus,
380,Ordinary Time,8,Tuesday,I,,348,first_reading,Sir 35.1-15,He who keeps the law makes many offerings; he who heeds the commandments sacrifices a peace offering.,The one who keeps the law makes many offerings,starts_with_pronoun:he
380,Ordinary Time,8,Tuesday,I,,348,gospel,Mark 10.28-31,"Peter began to say to him, ""Lo, we have left everything and followed you.""",Peter began to say to Jesus,
383,Ordinary Time,8,Tuesday,II,,348,first_reading,1 Peter 1.10-16,The prophets who prophesied of the grace that was to be yours searched and inquired about this salvation;,Beloved the prophets who prophesied of the grace that was to be yours,
383,Ordinary Time,8,Tuesday,II,,348,gospel,Mark 10.28-31,"Peter began to say to him, ""Lo, we have left everything and followed you.""",Peter began to say to Jesus,
384,Ordinary Time,8,Tuesday,II,,348,first_reading,1 Peter 1.10-16,The prophets who prophesied of the grace that was to be yours searched and inquired about this salvation;,Beloved the prophets who prophesied of the grace that was to be yours,
384,Ordinary Time,8,Tuesday,II,,348,gospel,Mark 10.28-31,"Peter began to say to him, ""Lo, we have left everything and followed you.""",Peter began to say to Jesus,
385,Ordinary Time,8,Wednesday,I,,349,first_reading,"Sir 36.1-2, 5-6, 13-22","Have mercy upon us, O Lord, the God of all, and look upon us,","Have mercy upon us, O God of all",
385,Ordinary Time,8,Wednesday,I,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
386,Ordinary Time,8,Wednesday,I,,349,first_reading,"Sir 36.1-2, 5-6, 13-22","Have mercy upon us, O Lord, the God of all, and look upon us,","Have mercy upon us, O God of all",
386,Ordinary Time,8,Wednesday,I,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
389,Ordinary Time,8,Wednesday,II,,349,first_reading,1 Peter 1.18-25,"You know that you were ransomed from the futile ways inherited from your fathers, not with perishable things such as silver or gold,",Brothers and sisters you know that you were ransomed,
389,Ordinary Time,8,Wednesday,II,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
390,Ordinary Time,8,Wednesday,II,,349,first_reading,1 Peter 1.18-25,"You know that you were ransomed from the futile ways inherited from your fathers, not with perishable things such as silver or gold,",Brothers and sisters you know that you were ransomed,
390,Ordinary Time,8,Wednesday,II,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
